filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
MyData/C8k_set1/0x01673796C51EDfFba3EAb7bf308bEA352D73A017.sol,0x01673796C51EDfFba3EAb7bf308bEA352D73A017.sol,maian,solidity,2022/11/11,20240128_1920,1706488220.8338861,9.12107515335083,0,{},{},{Cannot compile the contract},{}
MyData/C8k_set1/0x01d15f42d8667636287a9d7f21de7847a7b6e37a.sol,0x01d15f42d8667636287a9d7f21de7847a7b6e37a.sol,maian,solidity,2022/11/11,20240128_1920,1706477708.8101678,32.85231900215149,0,{},{},{Cannot compile the contract},{}
MyData/C8k_set1/0x05763b092b45e6519c4f734b7ef118049c5173e7.sol,0x05763b092b45e6519c4f734b7ef118049c5173e7.sol,maian,solidity,2022/11/11,20240128_1920,1706487688.849536,208.36959862709045,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x069Af65cb48caa41fe8FD1dd8cEF5e6FCBb6d555.sol,0x069Af65cb48caa41fe8FD1dd8cEF5e6FCBb6d555.sol,maian,solidity,2022/11/11,20240128_1920,1706479166.4262857,131.42902970314026,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x06eb1dd99ed2dac37d0c677114370bb656e0809a.sol,0x06eb1dd99ed2dac37d0c677114370bb656e0809a.sol,maian,solidity,2022/11/11,20240128_1920,1706488229.9559407,237.60784935951233,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x09EE12a168Aa1e8221508020342a433747be47Ff.sol,0x09EE12a168Aa1e8221508020342a433747be47Ff.sol,maian,solidity,2022/11/11,20240128_1920,1706476934.5070286,82.79896664619446,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x0a992d191DEeC32aFe36203Ad87D7d289a738F81.sol,0x0a992d191DEeC32aFe36203Ad87D7d289a738F81.sol,maian,solidity,2022/11/11,20240128_1920,1706482873.1838274,240.81275153160095,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},"{Unknown operation,""when sending a str, it must be a hex string. Got: '0x60c06040526""}",{}
MyData/C8k_set1/0x0d2ca1dba6b3245b259949a256974dd3461c5b05.sol,0x0d2ca1dba6b3245b259949a256974dd3461c5b05.sol,maian,solidity,2022/11/11,20240128_1920,1706480822.0660594,258.1966335773468,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/C8k_set1/0x13920a66Be6870e9b7BFec3314984F8141B705d0.sol,0x13920a66Be6870e9b7BFec3314984F8141B705d0.sol,maian,solidity,2022/11/11,20240128_1920,1706488694.0999134,31.526987075805664,0,{},{},{Cannot compile the contract},{}
MyData/C8k_set1/0x15dfc1c32e07fe2418f7d4ff92acf45320a5d975.sol,0x15dfc1c32e07fe2418f7d4ff92acf45320a5d975.sol,maian,solidity,2022/11/11,20240128_1920,1706476001.0337608,151.65507173538208,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x169E5fd3fdCa9F3Fb7C75d09037CbEB65703E470.sol,0x169E5fd3fdCa9F3Fb7C75d09037CbEB65703E470.sol,maian,solidity,2022/11/11,20240128_1920,1706487553.0062864,135.84187030792236,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x19369905226f2d37562370a05a711c1de4c9593c.sol,0x19369905226f2d37562370a05a711c1de4c9593c.sol,maian,solidity,2022/11/11,20240128_1920,1706481563.7497702,127.99861431121826,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x1a84384e1f1b12d53e60c8c528178dc87767b488.sol,0x1a84384e1f1b12d53e60c8c528178dc87767b488.sol,maian,solidity,2022/11/11,20240128_1920,1706477498.4405854,210.367693901062,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x1b89e254a8007494b074187b28626bb0202f2366.sol,0x1b89e254a8007494b074187b28626bb0202f2366.sol,maian,solidity,2022/11/11,20240128_1920,1706475547.3623173,112.10057640075684,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},"{Unknown operation,""when sending a str, it must be a hex string. Got: '0x60806040523""}",{}
MyData/C8k_set1/0x1bd161ef8ee43e72ce8cfb156c2ca4f64e49c086.sol,0x1bd161ef8ee43e72ce8cfb156c2ca4f64e49c086.sol,maian,solidity,2022/11/11,20240128_1920,1706472840.8149745,241.57907891273499,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/C8k_set1/0x1d1c394294829d8f54693c18e0fcf6e44cb38354.sol,0x1d1c394294829d8f54693c18e0fcf6e44cb38354.sol,maian,solidity,2022/11/11,20240128_1920,1706471940.5317335,303.83092403411865,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},"{""when sending a str, it must be a hex string. Got: '0x60806040525""}",{}
MyData/C8k_set1/0x1e3a3b9c6177ba05102b749eecb6164155fd44ae.sol,0x1e3a3b9c6177ba05102b749eecb6164155fd44ae.sol,maian,solidity,2022/11/11,20240128_1920,1706471705.4304044,235.0967299938202,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},"{Unknown operation,""when sending a str, it must be a hex string. Got: '0x60806040523""}",{}
MyData/C8k_set1/0x1fdff69192de394e7fd5d2f03c34dc8ce895d59c.sol,0x1fdff69192de394e7fd5d2f03c34dc8ce895d59c.sol,maian,solidity,2022/11/11,20240128_1920,1706488036.3473604,184.4849832057953,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x20759732c16f54f7c1166a942076b80fe674ce4a.sol,0x20759732c16f54f7c1166a942076b80fe674ce4a.sol,maian,solidity,2022/11/11,20240128_1920,1706477050.499736,129.39047694206238,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x2087ba763238c4e5fd04211da69aa7b129432579.sol,0x2087ba763238c4e5fd04211da69aa7b129432579.sol,maian,solidity,2022/11/11,20240128_1920,1706475438.3635836,108.99759030342102,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x21d6fe3b109808fc69cdaf9829457b0d780bd975.sol,0x21d6fe3b109808fc69cdaf9829457b0d780bd975.sol,maian,solidity,2022/11/11,20240128_1920,1706485715.9107485,165.20716381072998,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x25ab651015e256014c7b22625800a0da15055e4e.sol,0x25ab651015e256014c7b22625800a0da15055e4e.sol,maian,solidity,2022/11/11,20240128_1920,1706488725.629631,103.68170928955078,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},"{Unknown operation,""when sending a str, it must be a hex string. Got: '0x60806040523""}",{}
MyData/C8k_set1/0x26442a5A77de81d983BD04d82C5B343b41f6C0F4.sol,0x26442a5A77de81d983BD04d82C5B343b41f6C0F4.sol,maian,solidity,2022/11/11,20240128_1920,1706473082.3960135,306.9832806587219,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x2ba2132ed386044f554f628e65e74a0b3b5f10f2.sol,0x2ba2132ed386044f554f628e65e74a0b3b5f10f2.sol,maian,solidity,2022/11/11,20240128_1920,1706471673.5164707,31.91028380393982,0,{},{},{Cannot compile the contract},{}
MyData/C8k_set1/0x2de895629db7dfba3c102df9ab8bf2d8a67990c6.sol,0x2de895629db7dfba3c102df9ab8bf2d8a67990c6.sol,maian,solidity,2022/11/11,20240128_1920,1706474986.5229526,106.64970278739929,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x31a14735cC4e5A9D3B5Be7605aAc74ab79d0A45C.sol,0x31a14735cC4e5A9D3B5Be7605aAc74ab79d0A45C.sol,maian,solidity,2022/11/11,20240128_1920,1706481530.7082715,33.0386905670166,0,{},{},{Cannot compile the contract},{}
MyData/C8k_set1/0x356e5e8637531d2f32b561dd44c309f2e7157c66.sol,0x356e5e8637531d2f32b561dd44c309f2e7157c66.sol,maian,solidity,2022/11/11,20240128_1920,1706484203.5819323,112.41069793701172,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x3c79d158b508564e5a20211eec948242fb556eff.sol,0x3c79d158b508564e5a20211eec948242fb556eff.sol,maian,solidity,2022/11/11,20240128_1920,1706484315.9938881,131.83337211608887,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x3ccC4677356C53C9FF9c888E98B41403a767e962.sol,0x3ccC4677356C53C9FF9c888E98B41403a767e962.sol,maian,solidity,2022/11/11,20240128_1920,1706487897.2208412,139.12512302398682,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x4046f6b6dfa5015aaf31eb69140a5971d12bb37a.sol,0x4046f6b6dfa5015aaf31eb69140a5971d12bb37a.sol,maian,solidity,2022/11/11,20240128_1920,1706481080.2648418,282.7836911678314,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x44d0d431961ba32608b23455cb6fd60efc417fc3.sol,0x44d0d431961ba32608b23455cb6fd60efc417fc3.sol,maian,solidity,2022/11/11,20240128_1920,1706481958.5557911,115.62912678718567,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x4622cced955cfcb62fead427346cd8d8f923d0d8.sol,0x4622cced955cfcb62fead427346cd8d8f923d0d8.sol,maian,solidity,2022/11/11,20240128_1920,1706474330.4872942,183.54342818260193,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x4aa180d7860bde59b68875fbd920f0256f527dcb.sol,0x4aa180d7860bde59b68875fbd920f0256f527dcb.sol,maian,solidity,2022/11/11,20240128_1920,1706479044.5249133,121.89294981956482,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},"{Unknown operation,""when sending a str, it must be a hex string. Got: '0x60806040523""}",{}
MyData/C8k_set1/0x4bd3b5e3936254ce753d154907997597021ce64a.sol,0x4bd3b5e3936254ce753d154907997597021ce64a.sol,maian,solidity,2022/11/11,20240128_1920,1706481691.7497163,115.78700590133667,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/C8k_set1/0x5038a79f9680e7ca200eb7162cf374bce741a8f4.sol,0x5038a79f9680e7ca200eb7162cf374bce741a8f4.sol,maian,solidity,2022/11/11,20240128_1920,1706484092.119819,111.4604914188385,0,{},{},"{Contract (cli) does NOT exist,Contract (standard does NOT exist,Contract 1 does NOT exist,Contract CompilerError: does NOT exist,Contract JSON) does NOT exist,""Contract Otherwise, does NOT exist"",Contract Stack does NOT exist,Contract Try does NOT exist,Contract Variable does NOT exist,Contract When does NOT exist,Contract `--via-ir` does NOT exist,Contract `viaIR: does NOT exist,Contract assembly: does NOT exist,Contract compiling does NOT exist,Contract deep does NOT exist,Contract deep. does NOT exist,Contract enabling does NOT exist,Contract equivalent does NOT exist,Contract headStart does NOT exist,Contract inline does NOT exist,Contract inside does NOT exist,Contract is does NOT exist,Contract local does NOT exist,Contract optimizer. does NOT exist,Contract or does NOT exist,Contract removing does NOT exist,Contract slot(s) does NOT exist,Contract stack. does NOT exist,Contract the does NOT exist,Contract too does NOT exist,Contract true` does NOT exist,Contract try does NOT exist,Contract variables. does NOT exist,Contract while does NOT exist,Contract with does NOT exist}",{}
