filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
MyData/Benchmarks/Study_SamplesSet/01affacb32dcc51263a8bd96d85c0929.sol,01affacb32dcc51263a8bd96d85c0929.sol,maian,solidity,2022/11/11,20240209_1550,1707533077.6454642,31.359816551208496,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/01ba843f6c182b199f84e31c24935fc1.sol,01ba843f6c182b199f84e31c24935fc1.sol,maian,solidity,2022/11/11,20240209_1550,1707496551.358668,39.674362897872925,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/01d3a06244c775067a25e643e2e3af73.sol,01d3a06244c775067a25e643e2e3af73.sol,maian,solidity,2022/11/11,20240209_1550,1707518096.865761,155.93847942352295,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/01d6874c297e4148ee3263503ff762b8.sol,01d6874c297e4148ee3263503ff762b8.sol,maian,solidity,2022/11/11,20240209_1550,1707512125.737837,23.145339727401733,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/01dd4a2eacf1f751bcf9070bca20c3a2.sol,01dd4a2eacf1f751bcf9070bca20c3a2.sol,maian,solidity,2022/11/11,20240209_1550,1707543816.222968,26.221120834350586,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/02000921b6e69ce9772624164efe30d6.sol,02000921b6e69ce9772624164efe30d6.sol,maian,solidity,2022/11/11,20240209_1550,1707510232.3351486,20.855371713638306,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0217712a4345288b8a3ba6c16c33b1c9.sol,0217712a4345288b8a3ba6c16c33b1c9.sol,maian,solidity,2022/11/11,20240209_1550,1707530889.3671072,20.59534502029419,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0222f84964a3db6d24ca1b21b09fa6f1.sol,0222f84964a3db6d24ca1b21b09fa6f1.sol,maian,solidity,2022/11/11,20240209_1550,1707495474.39009,106.67756605148315,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/023f3948c8f45b566e362749fd58f978.sol,023f3948c8f45b566e362749fd58f978.sol,maian,solidity,2022/11/11,20240209_1550,1707521277.0992274,78.43014240264893,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/02ac467d36c41e3add349a89aa3b60ff.sol,02ac467d36c41e3add349a89aa3b60ff.sol,maian,solidity,2022/11/11,20240209_1550,1707511088.2741814,46.394278049468994,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/02e245938145d2e3e48d467248445a9a.sol,02e245938145d2e3e48d467248445a9a.sol,maian,solidity,2022/11/11,20240209_1550,1707520136.2252388,22.23776364326477,0,{No_Ether_lock_Ether_refused},{},{},{}
MyData/Benchmarks/Study_SamplesSet/032cf60cd0f1caefc33e33f687f018ff.sol,032cf60cd0f1caefc33e33f687f018ff.sol,maian,solidity,2022/11/11,20240209_1550,1707511210.708239,85.93285202980042,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},{},"{""exception (ValueError: {'code': -32000, 'message': 'could not decrypt key with given password'})""}"
MyData/Benchmarks/Study_SamplesSet/0345fd45c66b19acd3d1ea62659fe7c6.sol,0345fd45c66b19acd3d1ea62659fe7c6.sol,maian,solidity,2022/11/11,20240209_1550,1707514293.6775892,27.200083255767822,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/037b28dd4a4145b2363c3e823896d5ba.sol,037b28dd4a4145b2363c3e823896d5ba.sol,maian,solidity,2022/11/11,20240209_1550,1707506322.80045,26.199264764785767,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/038fd9b9bdfc5609cc410cc8f022da05.sol,038fd9b9bdfc5609cc410cc8f022da05.sol,maian,solidity,2022/11/11,20240209_1550,1707504347.752209,43.39642381668091,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/039204deeed2612d8cec03eb9be3d5ac.sol,039204deeed2612d8cec03eb9be3d5ac.sol,maian,solidity,2022/11/11,20240209_1550,1707529247.1255345,25.283254623413086,0,{No_Ether_lock_Ether_refused},{},{},{}
MyData/Benchmarks/Study_SamplesSet/03aa8321f3609a299aa0cde2ee8a8e3b.sol,03aa8321f3609a299aa0cde2ee8a8e3b.sol,maian,solidity,2022/11/11,20240209_1550,1707497604.4318752,72.91539859771729,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/03cb12826f2844106216a23484264edf.sol,03cb12826f2844106216a23484264edf.sol,maian,solidity,2022/11/11,20240209_1550,1707551489.896619,394.1435089111328,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/03d0baf5a3e31dda5d1efe05d40658d8.sol,03d0baf5a3e31dda5d1efe05d40658d8.sol,maian,solidity,2022/11/11,20240209_1550,1707508567.0211892,50.93958044052124,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/03db73cf0a20259b803a8b76d4f08a93.sol,03db73cf0a20259b803a8b76d4f08a93.sol,maian,solidity,2022/11/11,20240209_1550,1707496970.1575465,46.222352266311646,0,{Destructible_verified},{},{},{}
MyData/Benchmarks/Study_SamplesSet/03dd87f7eb98c47880114e522233a79c.sol,03dd87f7eb98c47880114e522233a79c.sol,maian,solidity,2022/11/11,20240209_1550,1707514763.5217352,37.72505259513855,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/04045504816e9b4137a6838c8a53dde4.sol,04045504816e9b4137a6838c8a53dde4.sol,maian,solidity,2022/11/11,20240209_1550,1707532049.5320435,21.491363286972046,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0414ecc31e3039518177942a1ac278ae.sol,0414ecc31e3039518177942a1ac278ae.sol,maian,solidity,2022/11/11,20240209_1550,1707529429.175806,27.23249316215515,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/04260850c2b912fffccfdf966c6d5be8.sol,04260850c2b912fffccfdf966c6d5be8.sol,maian,solidity,2022/11/11,20240209_1550,1707536716.8640385,23.06061577796936,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0450981ed4e1a1aae348f25d6c0d44f5.sol,0450981ed4e1a1aae348f25d6c0d44f5.sol,maian,solidity,2022/11/11,20240209_1550,1707496760.4151769,82.52370023727417,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/04a8004f4d161150f9a5bad912ea1df3.sol,04a8004f4d161150f9a5bad912ea1df3.sol,maian,solidity,2022/11/11,20240209_1550,1707497500.865617,34.28804612159729,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/05057cb9bac7510bfde2597050d4b36e.sol,05057cb9bac7510bfde2597050d4b36e.sol,maian,solidity,2022/11/11,20240209_1550,1707518646.7606208,116.40790510177612,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/050d9b669e0a36a25d8bcdfdab64cc2d.sol,050d9b669e0a36a25d8bcdfdab64cc2d.sol,maian,solidity,2022/11/11,20240209_1550,1707498361.71435,43.153955936431885,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0560aa97c1cfa7d21268ac72dbfe6c53.sol,0560aa97c1cfa7d21268ac72dbfe6c53.sol,maian,solidity,2022/11/11,20240209_1550,1707520641.011988,24.46888828277588,0,{No_Ether_lock_Ether_refused},{},{},{}
MyData/Benchmarks/Study_SamplesSet/056e44e7eb5f00cae045e0b5a34b9c3d.sol,056e44e7eb5f00cae045e0b5a34b9c3d.sol,maian,solidity,2022/11/11,20240209_1550,1707522084.8656497,59.94318866729736,0,{Not_destructible_no_self_destruct},{},{},{}
MyData/Benchmarks/Study_SamplesSet/0577326ac4a685c6148dde8eac56236f.sol,0577326ac4a685c6148dde8eac56236f.sol,maian,solidity,2022/11/11,20240209_1550,1707528541.0191722,23.60944652557373,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/05a16bca48750b9ea9e52f8412b4cf63.sol,05a16bca48750b9ea9e52f8412b4cf63.sol,maian,solidity,2022/11/11,20240209_1550,1707499015.8293173,48.05867886543274,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/05c3997da5f9cc17542746ebfc98afcd.sol,05c3997da5f9cc17542746ebfc98afcd.sol,maian,solidity,2022/11/11,20240209_1550,1707515744.6045587,64.79326725006104,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/05fecfbf66b19b64ef7b468b71052fd5.sol,05fecfbf66b19b64ef7b468b71052fd5.sol,maian,solidity,2022/11/11,20240209_1550,1707498544.9555557,234.02031755447388,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/0604b890264f54a43360077307c8be7f.sol,0604b890264f54a43360077307c8be7f.sol,maian,solidity,2022/11/11,20240209_1550,1707496810.9924471,26.45635676383972,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/060542382a402916ceb3e1bf03cde783.sol,060542382a402916ceb3e1bf03cde783.sol,maian,solidity,2022/11/11,20240209_1550,1707550528.4682467,21.07500720024109,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/0613172bdabca2110b68a474022387b6.sol,0613172bdabca2110b68a474022387b6.sol,maian,solidity,2022/11/11,20240209_1550,1707507821.7257988,25.32791566848755,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/06143d888209369c24b41735d14a9379.sol,06143d888209369c24b41735d14a9379.sol,maian,solidity,2022/11/11,20240209_1550,1707532995.5448604,67.6557207107544,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/062a6dad6b11f3c60a7bb9e37d0276d5.sol,062a6dad6b11f3c60a7bb9e37d0276d5.sol,maian,solidity,2022/11/11,20240209_1550,1707531409.1721177,24.462297916412354,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0631b0de9a3a0e8bfa7461055a38f15f.sol,0631b0de9a3a0e8bfa7461055a38f15f.sol,maian,solidity,2022/11/11,20240209_1550,1707502332.9570246,23.22292423248291,0,{Not_destructible_no_self_destruct},{},{},{}
MyData/Benchmarks/Study_SamplesSet/065526a92fb1c30e80e23513f3d39611.sol,065526a92fb1c30e80e23513f3d39611.sol,maian,solidity,2022/11/11,20240209_1550,1707520159.8750534,36.25647592544556,0,"{Ether_leak_verified,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/0656292491c3f9c8b491925d00b04d75.sol,0656292491c3f9c8b491925d00b04d75.sol,maian,solidity,2022/11/11,20240209_1550,1707494867.5896947,73.89132618904114,0,"{Ether_lock_Ether_accepted_without_send,No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},"{""when sending a str, it must be a hex string. Got: '0x60806040523""}","{""exception (ValueError: {'code': -32000, 'message': 'could not decrypt key with given password'})""}"
MyData/Benchmarks/Study_SamplesSet/0689868d0f2bb3d567f68060207b0c84.sol,0689868d0f2bb3d567f68060207b0c84.sol,maian,solidity,2022/11/11,20240209_1550,1707536688.7139308,54.76181745529175,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/06c72a09a66dc22c9898ab9ca5cdaae9.sol,06c72a09a66dc22c9898ab9ca5cdaae9.sol,maian,solidity,2022/11/11,20240209_1550,1707494344.4038754,111.16032671928406,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/06ca816b56fd8da9526f896dfd3f135d.sol,06ca816b56fd8da9526f896dfd3f135d.sol,maian,solidity,2022/11/11,20240209_1550,1707503213.2174354,334.9152624607086,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},{},"{""exception (ValueError: {'code': -32000, 'message': 'could not decrypt key with given password'})""}"
MyData/Benchmarks/Study_SamplesSet/06e98fd1a644fe1e46ff58974127a1bb.sol,06e98fd1a644fe1e46ff58974127a1bb.sol,maian,solidity,2022/11/11,20240209_1550,1707542364.7007868,57.89422607421875,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/072123a8f7b1dc7bd849ebe6b9dd80d9.sol,072123a8f7b1dc7bd849ebe6b9dd80d9.sol,maian,solidity,2022/11/11,20240209_1550,1707500919.9061854,151.77232241630554,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/0758f5676748686e276b507b607f3d35.sol,0758f5676748686e276b507b607f3d35.sol,maian,solidity,2022/11/11,20240209_1550,1707495245.756308,35.69679832458496,0,{No_Ether_lock_Ether_refused},{},{},{}
MyData/Benchmarks/Study_SamplesSet/07601b034f8e36319188e57a49bd5ce8.sol,07601b034f8e36319188e57a49bd5ce8.sol,maian,solidity,2022/11/11,20240209_1550,1707533499.4173377,85.1311845779419,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0761a37c97dccdc9d7f9d036e8588207.sol,0761a37c97dccdc9d7f9d036e8588207.sol,maian,solidity,2022/11/11,20240209_1550,1707500596.2620661,91.41420578956604,0,"{Ether_lock,No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/07645408707f4f4bf4775fa41370f6f9.sol,07645408707f4f4bf4775fa41370f6f9.sol,maian,solidity,2022/11/11,20240209_1550,1707497016.381932,38.02504801750183,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/078b9c7ae51ff2ab0c3619cc94a6900a.sol,078b9c7ae51ff2ab0c3619cc94a6900a.sol,maian,solidity,2022/11/11,20240209_1550,1707509087.8953102,21.392722845077515,0,{No_Ether_lock_Ether_refused},{analysis incomplete},{},"{""exception (ValueError: {'code': -32000, 'message': 'could not decrypt key with given password'})""}"
MyData/Benchmarks/Study_SamplesSet/07a549b14805e8b9b1e5ad1445ec4c87.sol,07a549b14805e8b9b1e5ad1445ec4c87.sol,maian,solidity,2022/11/11,20240209_1550,1707540319.47787,25.111170291900635,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/07cbb747e4b2a4a9e71c59cb8b75cb33.sol,07cbb747e4b2a4a9e71c59cb8b75cb33.sol,maian,solidity,2022/11/11,20240209_1550,1707494047.700323,79.71034502983093,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/07dfae0441fd39d7c11c113600f30091.sol,07dfae0441fd39d7c11c113600f30091.sol,maian,solidity,2022/11/11,20240209_1550,1707508417.9294312,95.12400913238525,0,"{Ether_lock,No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/07e178810f331d9443ca152241111e46.sol,07e178810f331d9443ca152241111e46.sol,maian,solidity,2022/11/11,20240209_1550,1707537969.9620538,21.337651252746582,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/0805ef8166adf1ace157ce8006233e05.sol,0805ef8166adf1ace157ce8006233e05.sol,maian,solidity,2022/11/11,20240209_1550,1707495256.2187335,106.88274717330933,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/080c2fe0268e8167dcfd7ddb008bdee5.sol,080c2fe0268e8167dcfd7ddb008bdee5.sol,maian,solidity,2022/11/11,20240209_1550,1707494313.1683588,44.14002585411072,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/081234acd7c565a6692e5ecd767fa464.sol,081234acd7c565a6692e5ecd767fa464.sol,maian,solidity,2022/11/11,20240209_1550,1707555583.7478538,68.67112350463867,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
MyData/Benchmarks/Study_SamplesSet/0814bc7337c9aea7604bcf1e34602eec.sol,0814bc7337c9aea7604bcf1e34602eec.sol,maian,solidity,2022/11/11,20240209_1550,1707498149.2661226,42.227198123931885,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/081d9a5520521ece4a3b5c17677e9609.sol,081d9a5520521ece4a3b5c17677e9609.sol,maian,solidity,2022/11/11,20240209_1550,1707514810.7897582,21.732978343963623,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/082ed9ae36dd6c067358fd3d5e33bfac.sol,082ed9ae36dd6c067358fd3d5e33bfac.sol,maian,solidity,2022/11/11,20240209_1550,1707515183.5097036,58.75759744644165,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/083e60356eeecf6edf0e82b79f66a4ba.sol,083e60356eeecf6edf0e82b79f66a4ba.sol,maian,solidity,2022/11/11,20240209_1550,1707494368.161246,118.45441889762878,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0844098b324a67a70124607068ac7531.sol,0844098b324a67a70124607068ac7531.sol,maian,solidity,2022/11/11,20240209_1550,1707496500.5483027,353.02334785461426,0,"{Ether_lock_Ether_accepted_without_send,No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/089e01197d3c63c63adec44544b827d0.sol,089e01197d3c63c63adec44544b827d0.sol,maian,solidity,2022/11/11,20240209_1550,1707501639.9415915,77.900625705719,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0901241c8dd29426865fcbbe5ba3b634.sol,0901241c8dd29426865fcbbe5ba3b634.sol,maian,solidity,2022/11/11,20240209_1550,1707524900.7107496,41.29274654388428,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0904f5cd5104cac94777d76aa749a177.sol,0904f5cd5104cac94777d76aa749a177.sol,maian,solidity,2022/11/11,20240209_1550,1707512054.2523808,30.912745237350464,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0915cc5a3af79fd77f0e6fa6f9cea662.sol,0915cc5a3af79fd77f0e6fa6f9cea662.sol,maian,solidity,2022/11/11,20240209_1550,1707521746.6197865,28.75121545791626,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/092bef56912fc2d068ff495b84c5981c.sol,092bef56912fc2d068ff495b84c5981c.sol,maian,solidity,2022/11/11,20240209_1550,1707495282.183664,26.419069051742554,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0941822b02321250c9ba3d7e4f799fb9.sol,0941822b02321250c9ba3d7e4f799fb9.sol,maian,solidity,2022/11/11,20240209_1550,1707502629.3729002,54.46572732925415,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0970ec7cf5331089986386e015e189a9.sol,0970ec7cf5331089986386e015e189a9.sol,maian,solidity,2022/11/11,20240209_1550,1707514102.4115973,27.58657741546631,0,{},{},{},{}
MyData/Benchmarks/Study_SamplesSet/097876cc71b434c46e9ed75f0f353a39.sol,097876cc71b434c46e9ed75f0f353a39.sol,maian,solidity,2022/11/11,20240209_1550,1707494000.3018422,89.66643691062927,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/0999db04d3a85b942cb70b14f4c343bb.sol,0999db04d3a85b942cb70b14f4c343bb.sol,maian,solidity,2022/11/11,20240209_1550,1707516857.9581616,72.65670466423035,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/09abd8e8b828291ae4117d74efb2c3b2.sol,09abd8e8b828291ae4117d74efb2c3b2.sol,maian,solidity,2022/11/11,20240209_1550,1707499769.8880086,63.81127691268921,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/09bcbbdaf41339b5d100fc390eca9522.sol,09bcbbdaf41339b5d100fc390eca9522.sol,maian,solidity,2022/11/11,20240209_1550,1707498920.040668,47.30910134315491,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
MyData/Benchmarks/Study_SamplesSet/09f84bfb308def5ee3e34c2fcfeeccc1.sol,09f84bfb308def5ee3e34c2fcfeeccc1.sol,maian,solidity,2022/11/11,20240209_1550,1707536624.2715044,92.5906138420105,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
