Base,Label,In Base,Detectable By Tool,TP,TN,FP,FN,Recall,Precision
SBcurated.csv,Reentrancy,True,True,0,83,0,14,0.0,
SBcurated.csv,Access Control,True,True,1,82,1,13,0.07142857142857142,0.5
SBcurated.csv,Arithmetic,True,True,0,84,0,13,0.0,
SBcurated.csv,Unchecked Return Values,True,True,28,50,12,7,0.8,0.7
SBcurated.csv,DoS,True,True,0,92,1,4,0.0,0.0
SBcurated.csv,Bad Randomness,True,True,0,90,1,6,0.0,0.0
SBcurated.csv,Front-Running,True,False,0,93,0,4,0.0,
SBcurated.csv,Time manipulation,True,True,4,86,7,0,1.0,0.36363636363636365
SBcurated.csv,Short Address Attack,True,False,0,96,0,1,0.0,
