Base,Label,In Base,Detectable By Tool,TP,TN,FP,FN,Recall,Precision
SBcurated.csv,Reentrancy,True,True,0,70,13,14,0.0,0.0
SBcurated.csv,Access Control,True,True,11,69,14,3,0.7857142857142857,0.44
SBcurated.csv,Arithmetic,True,True,0,84,0,13,0.0,
SBcurated.csv,Unchecked Return Values,True,True,28,50,12,7,0.8,0.7
SBcurated.csv,DoS,True,True,1,90,3,3,0.25,0.25
SBcurated.csv,Bad Randomness,True,True,0,88,3,6,0.0,0.0
SBcurated.csv,Front-Running,True,False,0,93,0,4,0.0,
SBcurated.csv,Time manipulation,True,True,4,86,7,0,1.0,0.36363636363636365
SBcurated.csv,Short Address Attack,True,False,0,96,0,1,0.0,
