Base,Label,In Base,Detectable By Tool,TP,TN,FP,FN,Recall,Precision
eThor.csv,Reentrancy,True,False,0,0,0,9,0.0,
eThor.csv,Access Control,False,True,0,9,0,0,,
eThor.csv,Arithmetic,False,False,0,9,0,0,,
eThor.csv,Unchecked Return Values,False,False,0,9,0,0,,
eThor.csv,DoS,False,True,0,8,1,0,,0.0
eThor.csv,Bad Randomness,False,False,0,9,0,0,,
eThor.csv,Front-Running,False,False,0,9,0,0,,
eThor.csv,Time manipulation,False,False,0,9,0,0,,
eThor.csv,Short Address Attack,False,False,0,9,0,0,,
