Base,Label,In Base,Detectable By Tool,TP,TN,FP,FN,Recall,Precision
eThor.csv,Reentrancy,True,True,1,0,0,8,0.1111111111111111,1.0
eThor.csv,Access Control,False,True,0,7,2,0,,0.0
eThor.csv,Arithmetic,False,False,0,9,0,0,,
eThor.csv,Unchecked Return Values,False,True,0,9,0,0,,
eThor.csv,DoS,False,True,0,3,6,0,,0.0
eThor.csv,Bad Randomness,False,True,0,8,1,0,,0.0
eThor.csv,Front-Running,False,False,0,9,0,0,,
eThor.csv,Time manipulation,False,True,0,9,0,0,,
eThor.csv,Short Address Attack,False,False,0,9,0,0,,
