Base,Label,In Base,Detectable By Tool,TP,TN,FP,FN,Recall,Precision
JiuZhou.csv,Reentrancy,True,True,3,56,7,0,1.0,0.3
JiuZhou.csv,Access Control,True,True,5,45,11,5,0.5,0.3125
JiuZhou.csv,Arithmetic,True,True,1,61,0,4,0.2,1.0
JiuZhou.csv,Unchecked Return Values,True,True,1,59,6,0,1.0,0.14285714285714285
JiuZhou.csv,DoS,True,True,3,55,3,5,0.375,0.5
JiuZhou.csv,Bad Randomness,True,True,0,63,2,1,0.0,0.0
JiuZhou.csv,Front-Running,True,False,0,65,0,1,0.0,
JiuZhou.csv,Time manipulation,True,True,2,62,2,0,1.0,0.5
JiuZhou.csv,Short Address Attack,True,False,0,65,0,1,0.0,
