Base,Label,In Base,Detectable By Tool,TP,TN,FP,FN,Recall,Precision
SolidiFI.csv,Reentrancy,True,True,1,292,2,48,0.02040816326530612,0.3333333333333333
SolidiFI.csv,Access Control,True,True,12,245,0,86,0.12244897959183673,1.0
SolidiFI.csv,Arithmetic,True,True,0,294,0,49,0.0,
SolidiFI.csv,Unchecked Return Values,True,True,40,247,47,9,0.8163265306122449,0.45977011494252873
SolidiFI.csv,DoS,False,True,0,343,0,0,,
SolidiFI.csv,Bad Randomness,False,True,0,343,0,0,,
SolidiFI.csv,Front-Running,True,False,0,294,0,49,0.0,
SolidiFI.csv,Time manipulation,True,True,45,204,90,4,0.9183673469387755,0.3333333333333333
SolidiFI.csv,Short Address Attack,False,False,0,343,0,0,,
