Base,Label,In Base,Detectable By Tool,TP,TN,FP,FN,Recall,Precision
NotSoSmartC.csv,Reentrancy,True,False,0,11,0,2,0.0,
NotSoSmartC.csv,Access Control,True,True,1,9,1,2,0.3333333333333333,0.5
NotSoSmartC.csv,Arithmetic,False,False,0,13,0,0,,
NotSoSmartC.csv,Unchecked Return Values,True,False,0,12,0,1,0.0,
NotSoSmartC.csv,DoS,True,True,0,11,1,1,0.0,0.0
NotSoSmartC.csv,Bad Randomness,False,False,0,13,0,0,,
NotSoSmartC.csv,Front-Running,True,False,0,12,0,1,0.0,
NotSoSmartC.csv,Time manipulation,False,False,0,13,0,0,,
NotSoSmartC.csv,Short Address Attack,False,False,0,13,0,0,,
