Base,Label,In Base,Detectable By Tool,TP,TN,FP,FN,Recall,Precision
Doublade.csv,Reentrancy,True,False,0,55,0,8,0.0,
Doublade.csv,Access Control,True,True,1,22,35,5,0.16666666666666666,0.027777777777777776
Doublade.csv,Arithmetic,False,True,0,18,45,0,,0.0
Doublade.csv,Unchecked Return Values,True,False,0,39,0,24,0.0,
Doublade.csv,DoS,True,False,0,43,0,20,0.0,
Doublade.csv,Bad Randomness,False,False,0,63,0,0,,
Doublade.csv,Front-Running,False,False,0,63,0,0,,
Doublade.csv,Time manipulation,False,False,0,63,0,0,,
Doublade.csv,Short Address Attack,False,False,0,63,0,0,,
