Base,Label,In Base,Detectable By Tool,TP,TN,FP,FN,Recall,Precision
Doublade.csv,Reentrancy,True,True,11,21,52,1,0.9166666666666666,0.1746031746031746
Doublade.csv,Access Control,True,True,5,23,56,1,0.8333333333333334,0.08196721311475409
Doublade.csv,Arithmetic,False,False,0,85,0,0,,
Doublade.csv,Unchecked Return Values,True,True,23,28,20,14,0.6216216216216216,0.5348837209302325
Doublade.csv,DoS,True,True,18,52,9,6,0.75,0.6666666666666666
Doublade.csv,Bad Randomness,False,True,0,73,12,0,,0.0
Doublade.csv,Front-Running,False,False,0,85,0,0,,
Doublade.csv,Time manipulation,False,True,0,54,31,0,,0.0
Doublade.csv,Short Address Attack,False,False,0,85,0,0,,
