id,DASP,1,2,3,4,5,6,7,8,9,10
2596839d2345f66c2722d4cfed4eec5e,[10.0],0,0,0,0,0,0,0,0,0,1
3ad8ca0d65457183607db655ec5515fc,"[10.0, 5.0]",0,0,0,0,1,0,0,0,0,1
82f07116ae65b2cfbb79bb9b0b985a56,"[10.0, 5.0]",0,0,0,0,1,0,0,0,0,1
8372aa42ea0ab6ba3902779e207fe299,"[10.0, 5.0]",0,0,0,0,1,0,0,0,0,1
bf37c4c55b5124bc418efd7418d249f0,"[10.0, 2.0]",0,1,0,0,0,0,0,0,0,1
bf67c31c3dc1e827ccf49d883ce3bbc0,"[10.0, 5.0]",0,0,0,0,1,0,0,0,0,1
d60ec58f0a89005f2905c62603bda99a,"[10.0, 5.0, 6.0, 1.0, 2.0]",1,1,0,0,1,1,0,0,0,1
eebbd1de0bd005402b5dde75513c45f6,[10.0],0,0,0,0,0,0,0,0,0,1
f40afd3fefac7bcb1b05c424d48579a7,"[10.0, 5.0]",0,0,0,0,1,0,0,0,0,1
