id,DASP,1,2,3,4,5,6,7,8,9,10
271cb70894d8d948500ed3548ed33925,"[8.0, 3, 2, 10.0]",0,1,1,0,0.0,0,,1,,1
2852538c6e5131cc5fcc9ac58a74e5cf,"[1.0, 2.0, 4.0, 5.0, 10.0]",1,1,0,1,1.0,0,,0,,1
285cfbf16564f663dc5c45587896ac9b,"[1.0, 2.0, 3.0, 4.0, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
28afc25008117ec6a81234555124049e,"[1.0, 10.0]",1,0,0,0,0.0,0,,0,,1
2a4a49fa4b5679c8c4252325dd550a01,"[10.0, 2, 4]",0,1,0,1,0.0,0,,0,,1
2b43ed6272900ff57bdf55da0d054ebf,"[2.0, 1.0, 10.0, 3]",1,1,1,0,0.0,0,,0,,1
2b60355da7cd55540c12bf1e56eb9f54,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
2bf6f5458ef5ebdb9e89b2b723ba2e47,"[1.0, 2.0, 3, 5, 10.0]",1,1,1,0,1.0,0,,0,,1
2ef5c829e796b8cd723a49c55dccb39f,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
2f28752fa3c4e3299b71fb526f3e418a,"[10.0, 2, 4]",0,1,0,1,0.0,0,,0,,1
2facec13a0d4bfd480faf725405cbcfe,"[3, 1.0, 2, 10.0]",1,1,1,0,0.0,0,,0,,1
3154c61c2a42e95aa1ca74a63505f8f2,"[1, 10.0]",1,0,0,0,0.0,0,,0,,1
319642dfcda3ff8b8d46c4eb6dd207ad,"[2.0, 3.0, 4, 5.0, 8.0, 10.0]",0,1,1,1,1.0,0,,1,,1
327d0766e93e7ebb7ac491447f7d720b,"[1.0, 2.0, 4.0, 8.0, 10.0]",1,1,0,1,0.0,0,,1,,1
3318261750ec0280d9552f795c5cc22e,"[8.0, 10.0, 2.0, 6.0]",0,1,0,0,0.0,1,,1,,1
331f0f3635feb0ea21054662ac82a35b,"[8, 2.0, 10.0]",0,1,0,0,0.0,0,,1,,1
33d8fe36cf63471b20849e45701b3813,"[8.0, 10.0, 5.0]",0,0,0,0,1.0,0,,1,,1
35772953c0bbc2bb7d9be48050c7fc87,"[8, 10.0, 2.0, 6.0]",0,1,0,0,0.0,1,,1,,1
36403a77c219b87b6a07f292f193def0,"[8, 10.0]",0,0,0,0,0.0,0,,1,,1
36894fdeed07633393fffdf5fb01b89b,"[1.0, 2.0, 3, 5.0, 6.0, 8.0, 10.0]",1,1,1,0,1.0,1,,1,,1
371935dbe8b36030c74ed8a5499be75a,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
39154ab86b53b8e3a39c30b84b130256,"[1.0, 2.0, 3, 4.0, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
3a2c9484999ca87c335e8e84801495a7,"[2.0, 10.0, 3]",0,1,1,0,0.0,0,,0,,1
3ab6356a5eb2c3c14897fc21ed6ebbcb,"[1.0, 2.0, 3, 4.0, 5, 10.0]",1,1,1,1,1.0,0,,0,,1
3b11e8a8b98e268d189768525b510d1f,"[1, 2.0, 10.0, 4]",1,1,0,1,0.0,0,,0,,1
3cf41c302d0dae3f2190abcd7d832f0a,"[2.0, 3.0, 5.0, 6.0, 8, 10.0]",0,1,1,0,1.0,1,,1,,1
3da12140af9541c656baa96decdbb670,"[2.0, 3, 5, 8.0, 10.0]",0,1,1,0,1.0,0,,1,,1
3dadeb7e3c9cea9329b1491b884c0f19,"[1.0, 2.0, 3.0, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
3de769c437cc414f28f0e02f78594a35,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
3ec58b50218ca4edd662d9a2143eedbc,"[1.0, 10.0, 2]",1,1,0,0,0.0,0,,0,,1
3f71347b465b129d12a24b54ac5b465d,"[8, 10.0, 3.0, 5.0]",0,0,1,0,1.0,0,,1,,1
4060560a9da63d25233ef2d24076e983,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
409cb8dd440df2cf7e3c0520444871dd,"[2.0, 3, 6.0, 8.0, 10.0]",0,1,1,0,0.0,1,,1,,1
4190feb5d4ce14bf8539d05bb5082aee,"[2.0, 3, 6.0, 8, 10.0]",0,1,1,0,0.0,1,,1,,1
419b13b30f0a964ccf24286985c56031,"[2.0, 5.0, 6.0, 8, 10.0]",0,1,0,0,1.0,1,,1,,1
41c6b2adea1bc399854e620d7b2fcfe3,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
41f84b0b8118d03b17aa7d01c6bb4fe1,"[8.0, 10.0, 5.0]",0,0,0,0,1.0,0,,1,,1
420f1e83aba46adbdbb54457e2063152,"[8.0, 10.0]",0,0,0,0,0.0,0,,1,,1
4266c5a3f41b2a73c93050bbec1db7a5,"[2, 10.0, 4]",0,1,0,1,0.0,0,,0,,1
4280a195fd3bff848f0fdba6c3d53f05,"[1.0, 2.0, 3, 4.0, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
42a336f711ffdee5c587e230f9716a0b,"[2, 10.0, 4]",0,1,0,1,0.0,0,,0,,1
42f7ca44d46d231688c465ea71f64d5e,"[8.0, 2.0, 10.0, 3.0]",0,1,1,0,0.0,0,,1,,1
43b3a5495b7c935c55cc97f0d62111b5,"[1.0, 2.0, 3, 8.0, 10.0]",1,1,1,0,0.0,0,,1,,1
45a7580871f0ad7885cb9cda6b703a82,"[1.0, 2.0, 3, 4.0, 8, 10.0]",1,1,1,1,0.0,0,,1,,1
4610d6a3dd35306cb526d351b7ed1dd6,"[2.0, 1.0, 10.0, 3]",1,1,1,0,0.0,0,,0,,1
46f4c0ae675e251931dfa2ee6556b035,"[2.0, 3, 5.0, 6.0, 8.0, 10.0]",0,1,1,0,1.0,1,,1,,1
47bab21aae069ecd13c52ba646456f39,"[2.0, 10.0]",0,1,0,0,0.0,0,,0,,1
48118c2b5ab26f5b2aab1b59352547b4,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
48a46f62a5ee4383d29c9ac00e406b23,"[2.0, 10.0, 3]",0,1,1,0,0.0,0,,0,,1
4a59c04698042db1d88c51de8ae1e12d,"[8.0, 3, 2, 10.0]",0,1,1,0,0.0,0,,1,,1
4b24b03ac448d5a256ace0100f735714,"[1.0, 2.0, 3, 5.0, 8.0, 10.0]",1,1,1,0,1.0,0,,1,,1
4b764a6ddfa7867814b99051364679d5,"[8, 1, 10.0]",1,0,0,0,0.0,0,,1,,1
4c2765900748e57527062df0f52b9ee1,"[10.0, 2.0]",0,1,0,0,0.0,0,,0,,1
4d326e34683da42bfc493fcca631cb1d,"[1.0, 2.0, 3, 5.0, 8.0, 10.0]",1,1,1,0,1.0,0,,1,,1
4e20de62cef6ee9903473fd879151107,"[2.0, 3.0, 5.0, 8.0, 10.0]",0,1,1,0,1.0,0,,1,,1
4f0ca43c1a21b93e19cb058ce8ff6397,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
50ad1d12b96bf8a745bd022e4923d61e,"[10.0, 2, 4]",0,1,0,1,0.0,0,,0,,1
51118a00c4fbf06d8cad50ec7ae50046,"[1.0, 2.0, 3, 4.0, 8, 10.0]",1,1,1,1,0.0,0,,1,,1
512452623f798d3e6d048296a8c14bbd,"[1.0, 2.0, 3, 4.0, 5, 10.0]",1,1,1,1,1.0,0,,0,,1
54dfb393344c462d17b72a47ced70b19,"[1.0, 10.0, 2]",1,1,0,0,0.0,0,,0,,1
570b1a96f27b35bde1e620a40fba0095,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
57126087edbd693976ca7cf99db8dbfd,"[2.0, 3.0, 6.0, 8.0, 10.0]",0,1,1,0,0.0,1,,1,,1
57135c995bd574191e2172bac7baf110,"[8, 10.0, 2.0, 6.0]",0,1,0,0,0.0,1,,1,,1
5999c905982f6359350d2e4032618cdc,"[1.0, 2.0, 3.0, 4.0, 5.0, 10.0]",1,1,1,1,1.0,0,,0,,1
59f084f924733e006acde4cee4656330,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
5b352add28afe6ea49f1fda92884f873,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
5d96130efb28b2af2d3b5c576ed7ca25,"[10.0, 2.0]",0,1,0,0,0.0,0,,0,,1
5e4961d7c9d36a805b2dff709a2c61cc,"[2.0, 3.0, 5.0, 8.0, 10.0]",0,1,1,0,1.0,0,,1,,1
5f3a59643ab181bc0e7a14b0ac1988d3,"[1.0, 2.0, 3, 4.0, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
5f769b7bf671c77637d3129ef6439c07,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
5f885802b7da35fef0c396252310a653,"[10.0, 2, 4]",0,1,0,1,0.0,0,,0,,1
605a12dad3eef98324bdf7934fe8a4f8,"[1.0, 10.0, 5.0]",1,0,0,0,1.0,0,,0,,1
6118522e73e0a3476fee31c1401c4c1b,"[8.0, 10.0, 2.0]",0,1,0,0,0.0,0,,1,,1
617fb6c2d53e5623d63f99059bcfc673,"[2.0, 3, 4, 8, 10.0]",0,1,1,1,0.0,0,,1,,1
62c14d82b7a42fd5f5cca955743fffc7,"[1.0, 2.0, 3.0, 4.0, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
6365ced6cd4da98ecc8235551b01c1b9,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
64a4eb4ded65b90d989f9647eba6723b,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
6663c325676a319e17e7376e58fb4157,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
6708df2cb52036997e3d6e3dca966109,"[10.0, 2.0, 5.0]",0,1,0,0,1.0,0,,0,,1
67200292fb68982fb958ca8524e05a3e,"[2.0, 3, 5.0, 8.0, 10.0]",0,1,1,0,1.0,0,,1,,1
677d5c30695e47f5f39e18aafd26086b,"[2.0, 3, 6.0, 8.0, 10.0]",0,1,1,0,0.0,1,,1,,1
68274dd0420f2a50c800c48696c56aee,"[3, 1.0, 2, 10.0]",1,1,1,0,0.0,0,,0,,1
68bdd5a3cd8dc7afa31e318cf67e1fbd,"[2.0, 10.0]",0,1,0,0,0.0,0,,0,,1
692b867f51eccbcd595c923fd9fbbff7,"[8, 2.0, 10.0]",0,1,0,0,0.0,0,,1,,1
69e71942685a78cfa490692eb5706150,"[1.0, 2.0, 3, 4, 10.0]",1,1,1,1,0.0,0,,0,,1
6a42f80b124205bd4d78f997d8db5544,"[1.0, 2.0, 3, 4.0, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
6be598f09a0e93dc82035710ef495e1f,"[1.0, 10.0, 2]",1,1,0,0,0.0,0,,0,,1
6cdea8a472db0934dc539f8871e09043,"[1, 10.0]",1,0,0,0,0.0,0,,0,,1
6e6653bd9f7cff001d9299f5223dc4fe,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
6e7607cdf8963091a078d0d5b37d1421,"[1.0, 10.0, 5.0]",1,0,0,0,1.0,0,,0,,1
6e820710a056a4949c7ee0ba07bdd629,"[8.0, 3, 2, 10.0]",0,1,1,0,0.0,0,,1,,1
6e906316f0492ecfb598521ff96015fd,"[8, 10.0]",0,0,0,0,0.0,0,,1,,1
6e969d0f83987634a95f1fe68df3374e,"[1.0, 2.0, 3, 4.0, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
6ecd155721fbaf6bb1d37261a16028b5,"[8, 10.0]",0,0,0,0,0.0,0,,1,,1
6f18a424c9315bce4bc9cbe0701afcb5,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
6ff3f276e05c6d074f0a187cca966738,"[2.0, 3, 6.0, 8.0, 10.0]",0,1,1,0,0.0,1,,1,,1
7063148d2dc1aede5e8ce5dce4316cdd,"[2.0, 10.0]",0,1,0,0,0.0,0,,0,,1
7071554947ea73a4bf62a37c06a8cea4,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
711b1efdaa7f1fe246879c249a83a0e7,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
71223e893a8419dbc61a3f95cd9de5ad,"[1.0, 10.0, 2.0]",1,1,0,0,0.0,0,,0,,1
735483d61ed5b9d9aa9e31ef8567c988,"[1.0, 2.0, 3, 4.0, 8.0, 10.0]",1,1,1,1,0.0,0,,1,,1
73f8c19a1c36b10c33493b08e6807053,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
742c15513200feb9973f9d317cc09ffe,"[10.0, 2.0, 4, 5]",0,1,0,1,1.0,0,,0,,1
758626dd5c9edcb24b8d02bdcd696c35,"[8, 2.0, 10.0]",0,1,0,0,0.0,0,,1,,1
75a1d4f547c131286f22e2f684e7e2ba,"[8, 10.0, 2.0, 6.0]",0,1,0,0,0.0,1,,1,,1
76316d24f4f4733bceaeec609a9a7381,"[2.0, 10.0, 3, 4]",0,1,1,1,0.0,0,,0,,1
76d397cfc254cc18e83fe06dbbca1f2f,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
770b07a7de09c7d668c973eeb1a17aaa,"[10.0, 2.0, 4, 5.0]",0,1,0,1,1.0,0,,0,,1
77f7a4aeb42a2ba25d6b4f38c790d18e,[10.0],0,0,0,0,0.0,0,,0,,1
784bb31914dbcfe60b6579b0d148d020,"[8.0, 2.0, 10.0]",0,1,0,0,0.0,0,,1,,1
7850615f130d45c454a41adab0839920,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
786f6d65d4d8cd05531d280e4492f592,"[8.0, 3, 2, 10.0]",0,1,1,0,0.0,0,,1,,1
78c77d038abdb62fcf47689f475c6104,"[8, 10.0, 2.0, 6.0]",0,1,0,0,0.0,1,,1,,1
79423862b1d3535d13dc4a11e8bb4145,"[10.0, 2.0]",0,1,0,0,0.0,0,,0,,1
796130bea0e92bd03923f7c797983c39,"[1.0, 2.0, 4.0, 8.0, 10.0]",1,1,0,1,0.0,0,,1,,1
7adb7c42dabaf12602a755e45f2722da,"[8, 10.0]",0,0,0,0,0.0,0,,1,,1
7af9d31dd83638da9a8d194c4dacd148,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
7c4f6b98c76ade4d81f02cec242a2d1a,"[2.0, 10.0, 3, 4]",0,1,1,1,0.0,0,,0,,1
7c54aeadae8d760ba1291576cb5b772a,"[10.0, 2.0]",0,1,0,0,0.0,0,,0,,1
7c768acd1a6aaceeb2608de8d68bdc9e,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
7c7ee1f000f6b81c0640bbbc66a0be48,"[1.0, 2.0, 3.0, 4.0, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
7ce26a0b3a9e1dbe11700936495160a4,"[1.0, 2.0, 3, 5.0, 8.0, 10.0]",1,1,1,0,1.0,0,,1,,1
7dd18fb5fc95fc38b5c7d6442326b074,"[8.0, 2.0, 10.0, 3]",0,1,1,0,0.0,0,,1,,1
7f1cb43dfa46b3d2759d20c21dd9df6e,"[1.0, 2.0, 3, 4.0, 8, 10.0]",1,1,1,1,0.0,0,,1,,1
7f91af178547eb7e7335d5f6c42f6af1,"[1.0, 2.0, 3.0, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
8096e68d25d119fccd73b19cb22a7e8f,"[2.0, 3, 5.0, 6.0, 8, 10.0]",0,1,1,0,1.0,1,,1,,1
82a95267f482b47b5df9f2afc4fa1130,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
83b71e57d597fe7145e112a2504e4963,"[10.0, 2, 4]",0,1,0,1,0.0,0,,0,,1
844793d78cdf0dc4b986468b38bd8054,"[3, 1.0, 2, 10.0]",1,1,1,0,0.0,0,,0,,1
84dd18c7db72bd8d5a4f284d73c5c343,"[1.0, 2.0, 3, 4.0, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
86be690ed3a12807dbbcd28fbc7d75ad,"[2, 10.0, 4, 5.0]",0,1,0,1,1.0,0,,0,,1
8741cffb5d6e4460bda77cf0b8bfaa23,"[1.0, 2.0, 3, 4, 5.0, 8, 10.0]",1,1,1,1,1.0,0,,1,,1
88c321d773681d01fa3900117fe3a54a,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
89769572e52e5ae1fd945edd1ff81461,"[1.0, 2.0, 3, 4.0, 8, 10.0]",1,1,1,1,0.0,0,,1,,1
8a10228deb803c30587f986cd76a4506,"[2.0, 3, 5, 6.0, 8.0, 10.0]",0,1,1,0,1.0,1,,1,,1
8b230929091f012b2f685f913463765c,"[10.0, 2, 4]",0,1,0,1,0.0,0,,0,,1
8b2450b8ebcddaa8b0514caaa289d554,"[2.0, 10.0]",0,1,0,0,0.0,0,,0,,1
8ce8ef620c3c45c764425963c12558d2,"[1.0, 10.0, 2]",1,1,0,0,0.0,0,,0,,1
8da0f2be5480369b8760a9cf6db0c6f0,"[8.0, 10.0, 3.0]",0,0,1,0,0.0,0,,1,,1
8dcee0422cc41adfd99e6386982a8df1,"[1.0, 2.0, 3.0, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
8e15801d52711194623836be1d326a17,"[10.0, 2.0]",0,1,0,0,0.0,0,,0,,1
8e5e2324dab1e86771e32db702221e8d,"[1.0, 2.0, 4.0, 5.0, 10.0]",1,1,0,1,1.0,0,,0,,1
8ebba8c77bace0a28a583bd0e3e358aa,"[8.0, 10.0, 2.0]",0,1,0,0,0.0,0,,1,,1
8fb5d1519ed4f233f2842a1311fb6c4b,"[8, 10.0, 2.0, 6.0]",0,1,0,0,0.0,1,,1,,1
900eb56c1dc83e67fa00d073eb180fea,"[1.0, 2.0, 3.0, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
9253c4923698d75e40cf4d12f7904106,"[2.0, 10.0, 3]",0,1,1,0,0.0,0,,0,,1
926954db34f2d719cc012f2e96922056,"[1, 10.0]",1,0,0,0,0.0,0,,0,,1
92cf79d9b486c810a1f9b5cbd3d9da70,"[1.0, 2.0, 3.0, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
93eeb3f33cca12ca238bb958e8b6a15f,"[8.0, 3, 2, 10.0]",0,1,1,0,0.0,0,,1,,1
947f5dca1570a75b425b9971ae9ca2db,"[2.0, 3, 6.0, 8, 10.0]",0,1,1,0,0.0,1,,1,,1
95af986af2c18b06a6d123fec7147dba,"[2.0, 10.0, 3, 5]",0,1,1,0,1.0,0,,0,,1
95c4f52086e477c0f2334931a267301d,"[1.0, 2.0, 4.0, 5.0, 10.0]",1,1,0,1,1.0,0,,0,,1
962aa4916051cb8bfb4c2536b1dc7759,"[10.0, 2.0, 4]",0,1,0,1,0.0,0,,0,,1
971deacac2af530ca4d35deac57306b1,"[3.0, 10.0, 2.0, 4]",0,1,1,1,0.0,0,,0,,1
97b472f0dd37ce52a2cf6328e7fa784a,"[10.0, 2, 4]",0,1,0,1,0.0,0,,0,,1
98a6aaebae6d769ed139c7f6f790b474,"[2.0, 10.0, 3, 4]",0,1,1,1,0.0,0,,0,,1
98e3701be8a33b1a83c248e2cb7bee36,"[1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0]",1,1,1,1,0.0,1,,1,,1
9a24ad7a4968e769e3d990259f284c4d,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
9a33d7fc8044fae9e5539a2a02a54636,"[1.0, 2.0, 3, 8.0, 10.0]",1,1,1,0,0.0,0,,1,,1
9c4fa04924122354888396aac1cafade,"[8.0, 1.0, 10.0, 3.0]",1,0,1,0,0.0,0,,1,,1
9c585d2c5fe2448d1903691fc68ce565,"[2.0, 10.0, 3]",0,1,1,0,0.0,0,,0,,1
9cb333ca5facce27e4580220e357f56b,"[1.0, 2.0, 3, 4.0, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
9ccedd24a5af6b4f8fee3633eb19230d,"[2, 10.0, 4]",0,1,0,1,0.0,0,,0,,1
9cd90eabda9b6628fe157db2bd97cfd3,"[1, 10.0, 4]",1,0,0,1,0.0,0,,0,,1
9ce5a7a2ef0c8c83b45196bdd10d3840,"[8.0, 2.0, 10.0, 3]",0,1,1,0,0.0,0,,1,,1
9d024234da3d1e8d51dfc757e20b9d04,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
9e03e9536734eb9fb39623f5c5a2956e,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
9ea743102e6c855d6cbb6f49fd06e6b8,"[8.0, 10.0]",0,0,0,0,0.0,0,,1,,1
9eea2ea4b8b8ab4c4141caed4f3ddd1a,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
a02c9b58f83599f1ad9c63fab6b40381,"[1.0, 10.0, 2.0, 4.0]",1,1,0,1,0.0,0,,0,,1
a0bcbd45efed6f24f48ff9bd7c2994b2,"[10.0, 2.0]",0,1,0,0,0.0,0,,0,,1
a0d5800d355f5ddf9996def49b835809,[10.0],0,0,0,0,0.0,0,,0,,1
a0fa497167ef340db53687536ba2ef6c,"[8, 10.0, 2.0, 6.0]",0,1,0,0,0.0,1,,1,,1
a2dff7010491759e2c1f399deb139cd4,"[1.0, 2.0, 3, 4.0, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
a3a7cfb4593ae9ba54c03ba0f52dee06,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
a3fa83901db097795b05ac7392f08b91,"[1.0, 2.0, 3, 4.0, 5.0, 8.0, 10.0]",1,1,1,1,1.0,0,,1,,1
a56e554f70f96e666567541530fe4e8c,"[2.0, 10.0, 3, 4]",0,1,1,1,0.0,0,,0,,1
a5b655d066fc8e2a560fd8a47e64a759,"[10.0, 2.0]",0,1,0,0,0.0,0,,0,,1
a640ca86a040806ad08144fdd13a268e,"[2.0, 3.0, 6.0, 8.0, 10.0]",0,1,1,0,0.0,1,,1,,1
a696d412e415e513d624a03221018d60,"[1.0, 2.0, 3, 4.0, 6.0, 8.0, 10.0]",1,1,1,1,0.0,1,,1,,1
a696db482f880685400450a308ac49c7,"[1.0, 2.0, 3, 4.0, 10.0]",1,1,1,1,0.0,0,,0,,1
