Base,Label,In Base,Detectable By Tool,TP,TN,FP,FN,Recall,Precision
Zeus.csv,Reentrancy,True,False,0,238,0,52,0.0,
Zeus.csv,Access Control,False,True,0,274,16,0,,0.0
Zeus.csv,Arithmetic,True,False,0,36,0,254,0.0,
Zeus.csv,Unchecked Return Values,True,False,0,266,0,24,0.0,
Zeus.csv,DoS,True,True,3,138,19,130,0.022556390977443608,0.13636363636363635
Zeus.csv,Bad Randomness,True,False,0,228,0,62,0.0,
Zeus.csv,Front-Running,True,False,0,149,0,141,0.0,
Zeus.csv,Time manipulation,False,False,0,290,0,0,,
Zeus.csv,Short Address Attack,False,False,0,290,0,0,,
